,ï»¿Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,age_group
3675,1,17,1,9070,1,1,118.0,1,38,19,9,3,111.0,1,0,0,1,0,0,0,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,7.6,2.6,0.32,Graduate,17-30
3676,1,43,5,9238,1,1,101.0,24,37,19,9,7,119.9,1,0,1,0,0,0,1,5,11,16,9,10.88888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduate,17-30
3677,1,1,2,9773,1,1,133.0,1,19,38,5,0,133.7,1,0,0,1,0,0,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
3678,1,17,1,9670,1,1,133.1,1,1,19,141,114,140.0,1,0,0,1,0,0,0,0,6,6,6,15.16666667,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduate,17-30
3679,1,5,2,9853,1,1,124.0,1,19,19,3,3,113.9,1,0,0,1,0,1,0,0,6,8,6,12.66666667,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,Graduate,17-30
3680,1,1,1,171,1,1,127.0,1,37,38,9,9,120.7,1,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
3681,5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Enrolled,17-30
3682,1,39,1,9991,0,1,110.0,1,37,37,9,9,121.8,0,0,0,0,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,31-40
3683,1,18,1,171,1,1,110.0,1,19,2,5,5,117.7,1,0,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,17-30
3684,2,39,1,9147,1,1,160.0,1,37,37,9,7,110.0,0,0,0,1,1,0,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Dropout,17-30
3685,1,43,1,9003,1,1,120.0,1,1,1,4,10,134.4,0,0,0,1,1,0,0,0,6,7,6,15.71428571,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Dropout,17-30
3686,1,1,1,9147,1,1,133.1,1,34,34,0,0,125.3,0,0,0,1,1,0,0,11,15,15,11,10.81818182,0,12,14,15,11,11.63636364,1,7.6,2.6,0.32,Dropout,17-30
3687,1,1,1,9147,1,1,132.0,1,19,38,9,7,119.1,0,0,0,0,1,0,0,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout,17-30
3688,5,39,1,9238,1,1,130.0,1,19,38,9,10,146.0,0,0,0,1,1,0,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,Graduate,31-40
3689,1,43,1,9130,1,1,130.0,1,1,1,1,1,130.0,1,0,0,1,1,0,0,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,Enrolled,31-40
3690,1,17,6,9147,1,1,129.0,1,19,1,9,4,122.0,1,0,0,1,1,0,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,Graduate,17-30
3691,1,17,5,9119,1,1,130.0,1,19,1,4,5,118.1,1,0,1,0,1,0,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,Dropout,17-30
3692,1,39,1,9670,1,1,140.0,1,38,37,7,7,105.2,0,0,0,1,1,0,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
3693,1,17,5,9119,1,1,131.0,1,19,37,9,7,123.3,1,0,0,1,1,1,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,Dropout,17-30
3694,1,17,1,171,1,1,129.0,1,1,1,9,9,124.8,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3695,1,39,1,9991,0,19,133.1,1,19,37,9,9,149.4,0,0,0,0,1,0,0,0,5,11,2,11.33333333,0,0,5,9,1,12.0,0,11.1,0.6,2.02,Dropout,17-30
3696,1,43,1,9254,1,1,112.0,1,37,37,9,9,108.5,0,0,0,1,1,0,0,0,6,6,6,12.66666667,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,Graduate,17-30
3697,1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,Enrolled,17-30
3698,1,1,1,9500,1,1,133.1,1,38,38,5,10,101.0,0,0,0,1,1,0,0,0,7,14,5,12.87857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,Graduate,17-30
3699,1,1,1,9085,1,1,123.0,1,3,1,2,5,112.9,0,0,0,1,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
3700,1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,0,0,6,6,6,12.83333333,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,Enrolled,17-30
3701,1,1,1,9147,1,1,120.0,1,34,34,99,99,111.6,0,0,1,1,1,1,0,0,5,5,5,12.6,0,0,5,9,3,12.83333333,0,10.8,1.4,1.74,Enrolled,17-30
3702,1,1,1,9147,1,1,125.0,1,1,1,4,2,134.1,1,0,0,1,1,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,17-30
3703,1,39,1,9119,1,1,133.1,1,37,37,9,9,101.6,0,0,0,1,1,1,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3704,1,18,2,9670,1,1,121.0,1,37,38,4,1,111.9,1,0,0,1,1,0,0,0,6,6,6,14.16666667,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,17-30
3705,1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,Dropout,17-30
3706,1,1,1,9147,1,1,139.0,1,38,1,5,5,127.1,1,0,0,1,1,1,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,Graduate,17-30
3707,1,17,3,171,1,1,125.0,1,37,37,5,10,120.5,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,17-30
3708,1,17,4,9070,1,1,128.0,1,1,1,9,10,136.1,1,0,1,0,1,0,0,0,6,6,6,12.66666667,0,0,6,8,5,11.8,0,11.1,0.6,2.02,Dropout,17-30
3709,1,17,2,9670,1,1,132.0,1,1,19,5,3,124.0,1,0,0,1,1,0,0,0,5,7,3,12.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout,17-30
3710,1,17,4,9085,1,1,137.0,1,38,38,151,151,141.6,0,0,0,1,1,0,0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,Graduate,17-30
3711,1,44,1,171,1,39,160.0,1,19,38,9,9,160.0,1,0,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
3712,1,39,1,9147,1,1,120.0,1,1,19,4,7,110.0,0,0,0,1,1,0,0,0,5,13,3,10.75,0,0,5,9,3,10.33333333,0,15.5,2.8,-4.06,Dropout,17-30
3713,1,43,1,33,1,1,134.0,1,37,37,1,1,100.0,1,0,0,1,1,0,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,Dropout,31-40
3714,1,39,1,9670,1,12,133.1,1,37,1,9,3,120.0,0,0,1,0,1,0,0,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,31-40
3715,1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,0,0,5,9,2,14.33333333,0,0,5,10,2,12.5,0,7.6,2.6,0.32,Enrolled,17-30
3716,1,44,1,9130,1,39,140.0,1,4,4,2,10,140.0,1,0,0,1,1,0,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,Dropout,17-30
3717,1,1,3,171,1,1,140.0,1,37,37,9,9,124.3,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,17-30
3718,1,43,1,9147,1,1,122.0,1,1,38,1,7,118.9,0,0,0,1,1,0,0,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3719,1,17,1,9670,1,1,141.0,1,19,37,5,8,130.2,0,0,0,1,1,0,0,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3720,1,44,1,9003,1,1,120.0,1,1,3,144,123,120.0,0,0,0,1,1,0,0,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,Enrolled,17-30
3721,5,7,1,9070,1,3,140.0,1,37,37,7,7,140.0,0,0,0,0,1,0,0,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
3722,1,39,1,9003,1,12,133.1,1,19,1,9,1,130.0,0,0,0,1,1,0,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,17-30
3723,1,17,2,9119,1,1,137.0,1,1,1,4,4,130.4,1,0,1,1,1,0,0,0,5,10,1,12.0,0,0,5,7,3,10.66666667,2,7.6,2.6,0.32,Dropout,17-30
3724,1,1,2,9670,1,1,122.0,1,1,1,9,9,116.1,1,0,0,1,1,1,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,Dropout,17-30
3725,1,44,1,9003,1,39,130.0,1,1,1,3,10,130.0,0,0,0,1,1,0,0,4,10,21,5,11.4,1,2,7,13,6,11.66666667,0,15.5,2.8,-4.06,Dropout,17-30
3726,1,43,2,9991,0,1,140.0,1,37,37,5,5,124.3,1,0,0,0,1,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3727,1,17,6,9670,1,1,125.0,1,38,1,9,7,125.0,1,0,0,1,1,0,0,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,Graduate,17-30
3728,1,51,1,8014,0,2,110.0,1,19,38,9,10,110.0,0,0,0,1,1,0,0,8,12,12,11,14.45454545,0,7,11,11,10,14.2,0,11.1,0.6,2.02,Graduate,41-50
3729,1,1,1,9003,1,1,133.1,1,38,38,4,8,115.0,0,0,1,1,1,0,0,8,12,13,12,14.53846154,0,4,12,14,12,14.46153846,0,15.5,2.8,-4.06,Graduate,17-30
3730,1,43,1,9500,1,1,132.0,1,1,38,7,7,129.6,0,1,0,1,1,0,0,0,7,10,6,12.73333333,0,0,8,10,7,11.95,0,16.2,0.3,-0.92,Graduate,17-30
3731,1,51,1,9070,1,1,122.0,1,38,38,9,9,128.8,1,0,0,1,1,0,0,4,12,13,5,13.2,0,4,12,12,4,13.5,0,8.9,1.4,3.51,Dropout,17-30
3732,1,1,3,171,1,1,155.0,1,4,3,1,1,144.2,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,17-30
3733,2,39,1,9238,1,1,120.0,1,37,37,7,7,134.0,0,0,0,1,1,1,0,0,6,7,6,12.33333333,0,0,6,10,4,12.75,0,8.9,1.4,3.51,Dropout,31-40
3734,1,43,1,9147,1,1,129.0,1,19,1,9,5,112.0,0,0,0,1,1,0,0,5,9,9,5,11.2,0,5,9,14,7,11.25,2,12.7,3.7,-1.7,Dropout,17-30
3735,1,1,2,9500,1,1,144.0,1,38,37,9,9,128.8,1,0,0,1,1,0,0,0,7,7,6,13.2,0,0,7,7,6,13.2,0,7.6,2.6,0.32,Graduate,17-30
3736,1,39,1,9119,1,1,130.0,1,19,37,9,9,134.0,0,0,0,1,1,1,0,0,5,8,5,11.83333333,0,0,5,8,4,14.0,0,12.7,3.7,-1.7,Enrolled,17-30
3737,1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,0,0,6,10,5,11.33333333,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,Enrolled,17-30
3738,1,17,4,9119,1,1,133.0,1,3,1,9,3,123.2,1,0,0,1,1,0,0,0,5,5,5,13.6,0,0,5,6,5,14.6,0,8.9,1.4,3.51,Graduate,17-30
3739,1,17,3,9119,1,1,131.0,1,37,37,9,7,118.4,0,0,0,1,1,0,0,0,5,10,0,0.0,0,0,5,10,2,11.5,4,7.6,2.6,0.32,Dropout,17-30
3740,1,51,1,9670,1,1,133.1,1,3,1,3,10,116.2,0,0,0,1,1,0,0,0,6,11,5,12.85714286,0,0,6,12,5,13.66666667,0,11.1,0.6,2.02,Dropout,17-30
3741,1,39,1,9119,1,1,133.1,1,37,19,9,3,123.0,0,0,0,1,1,1,0,0,5,16,3,14.33333333,0,0,5,9,5,12.42857143,0,9.4,-0.8,-3.12,Enrolled,17-30
3742,1,17,1,9670,1,1,118.0,1,19,38,7,9,113.5,1,0,0,1,0,1,0,0,6,9,5,13.5,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate,17-30
3743,1,51,1,9085,1,40,120.0,1,3,3,4,2,125.0,0,0,0,1,0,0,0,0,6,8,6,14.42857143,0,0,6,12,4,15.6,0,11.1,0.6,2.02,Enrolled,17-30
3744,1,17,3,9853,1,1,133.1,1,12,1,4,0,134.8,1,0,0,1,0,0,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
3745,1,1,1,171,1,1,145.0,1,3,1,4,3,149.9,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,17-30
3746,1,1,1,9500,1,1,125.0,1,1,1,4,4,119.8,1,0,0,1,0,1,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Graduate,17-30
3747,1,43,1,9130,1,1,125.0,1,39,3,3,2,125.0,1,0,0,1,0,0,0,0,5,6,0,0.0,5,0,5,6,4,13.75,1,10.8,1.4,1.74,Graduate,17-30
3748,1,1,3,9500,1,1,148.0,1,1,19,4,5,135.1,1,0,1,1,0,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,17-30
3749,1,1,4,9070,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,0,0,6,6,6,14.66666667,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12,Graduate,17-30
3750,1,17,2,9500,1,1,130.0,1,38,38,7,7,122.5,1,0,0,1,0,0,0,0,8,8,7,13.93714286,0,0,8,8,7,13.93714286,0,10.8,1.4,1.74,Graduate,17-30
3751,1,1,1,9070,1,1,148.0,1,3,1,2,10,148.0,1,0,0,1,0,0,0,7,12,12,10,14.7,0,8,12,12,12,14.58333333,0,15.5,2.8,-4.06,Graduate,17-30
3752,1,1,2,9773,1,1,130.0,1,1,1,9,4,126.2,1,0,0,1,0,0,0,0,6,6,6,11.66666667,0,0,6,6,5,12.2,0,12.7,3.7,-1.7,Graduate,17-30
3753,1,43,4,9500,1,6,134.0,1,37,37,9,9,129.8,1,0,0,1,0,0,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,Graduate,17-30
3754,1,39,1,9085,1,19,133.1,1,19,37,7,90,104.0,0,0,0,1,0,0,0,0,5,11,1,12.0,1,0,5,12,0,0.0,4,10.8,1.4,1.74,Dropout,17-30
3755,1,18,4,9500,1,1,137.0,1,3,1,3,4,126.7,1,0,0,1,0,0,0,0,7,8,7,13.6875,0,0,8,9,8,15.62222222,0,13.9,-0.3,0.79,Dropout,17-30
3756,1,39,1,8014,0,1,130.0,1,37,37,9,9,120.0,0,0,0,1,0,0,0,0,6,14,5,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12,Graduate,51-60
3757,1,1,2,9500,1,1,137.0,1,1,3,4,3,124.6,0,0,0,1,0,0,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,Graduate,17-30
3758,1,44,1,9085,1,1,130.0,1,1,1,4,3,130.0,1,0,0,1,0,0,0,0,6,13,5,11.8,0,0,6,19,4,12.0,0,12.4,0.5,1.79,Enrolled,17-30
3759,1,17,1,9991,0,1,140.0,1,38,37,6,7,127.3,0,0,0,1,0,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
3760,1,2,1,9147,1,1,150.0,1,37,37,9,9,122.0,1,0,0,1,0,0,0,13,15,19,13,11.76923077,0,12,14,17,14,11.92857143,0,9.4,-0.8,-3.12,Graduate,17-30
3761,1,7,1,9238,1,3,130.0,1,1,1,4,10,125.1,0,0,1,0,0,0,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
3762,1,1,1,9085,1,1,133.1,1,19,38,5,7,110.0,1,0,0,1,0,1,0,0,6,8,6,13.28571429,0,0,6,11,6,13.0,0,11.1,0.6,2.02,Graduate,17-30
3763,1,1,1,9238,1,1,134.0,1,1,19,4,9,129.8,0,0,0,1,0,1,0,0,6,6,6,11.66666667,0,0,6,8,6,11.16666667,0,15.5,2.8,-4.06,Graduate,17-30
3764,1,17,1,9238,1,1,125.0,1,19,38,3,7,114.9,0,0,0,1,0,1,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,Graduate,17-30
3765,1,1,1,9500,1,1,141.0,1,37,38,6,6,125.6,1,0,0,1,0,1,0,0,7,9,6,13.08166667,0,0,8,12,6,13.15,0,11.1,0.6,2.02,Graduate,17-30
3766,1,18,3,9070,1,1,138.0,1,38,37,9,7,125.1,1,0,0,1,0,1,0,0,6,6,6,12.66666667,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,Graduate,17-30
3767,1,17,1,9773,1,1,116.0,1,37,1,9,8,115.7,1,0,1,0,0,0,0,0,6,6,3,11.33333333,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,17-30
3768,1,1,3,9853,1,1,122.0,1,3,3,2,2,112.6,1,0,0,1,0,0,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Enrolled,17-30
3769,1,1,3,9773,1,1,131.0,1,1,1,4,4,127.2,1,0,0,1,0,1,0,0,6,6,6,13.16666667,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Dropout,17-30
3770,1,44,1,9130,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,0,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,17-30
3771,1,44,1,9003,1,39,140.0,1,1,1,4,3,140.0,1,0,0,1,0,0,0,0,6,10,5,11.66666667,0,0,6,7,5,12.6,0,12.4,0.5,1.79,Graduate,17-30
3772,1,1,4,9238,1,1,127.0,1,1,38,9,7,120.4,1,0,0,1,0,1,0,0,6,6,6,13.5,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02,Graduate,17-30
3773,1,39,1,9085,1,19,133.1,1,37,37,9,9,100.0,1,0,1,0,0,1,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,17-30
3774,1,1,1,9238,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,0,0,6,6,6,13.16666667,0,0,6,7,6,14.14285714,0,11.1,0.6,2.02,Graduate,17-30
3775,1,1,1,9085,1,1,150.0,1,37,37,4,9,132.1,1,0,1,1,0,0,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7,Dropout,17-30
3776,1,44,1,9003,1,39,160.0,1,3,1,2,6,160.0,1,0,0,0,0,0,0,0,6,10,6,13.375,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Graduate,17-30
3777,1,1,1,9070,1,1,128.0,1,19,2,7,3,126.3,1,0,0,1,0,0,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,15.5,2.8,-4.06,Graduate,17-30
3778,1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,1,0,0,1,0,0,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79,Enrolled,17-30
3779,1,43,1,9556,1,1,126.0,1,2,3,3,2,100.0,0,0,0,1,0,0,0,2,7,10,3,13.0,0,1,8,10,3,11.66666667,4,10.8,1.4,1.74,Enrolled,17-30
3780,1,18,1,9500,1,1,135.0,1,3,3,1,1,125.8,1,0,0,1,0,0,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,Graduate,17-30
3781,1,1,3,9070,1,1,139.0,1,1,38,4,7,142.2,1,0,0,1,0,1,0,0,6,6,6,12.83333333,0,0,6,6,6,12.83333333,0,9.4,-0.8,-3.12,Graduate,17-30
3782,1,17,2,9853,1,1,125.0,1,1,19,5,5,119.4,1,0,0,1,0,0,0,0,7,10,7,12.14285714,0,0,7,7,7,13.14285714,0,12.4,0.5,1.79,Graduate,17-30
3783,1,1,2,9500,1,1,106.0,1,1,19,4,4,106.4,1,0,0,1,0,1,0,0,7,9,5,13.34,0,0,7,9,6,12.38571429,0,12.4,0.5,1.79,Enrolled,17-30
3784,1,7,1,8014,0,40,120.0,1,37,19,9,3,120.0,0,0,0,1,0,0,0,6,10,15,4,13.0,0,5,9,10,4,13.75,0,8.9,1.4,3.51,Dropout,31-40
3785,1,44,1,9003,1,39,150.0,1,1,38,4,9,150.0,0,0,0,1,1,1,0,0,6,18,3,12.0,0,0,6,17,3,11.66666667,0,15.5,2.8,-4.06,Enrolled,17-30
3786,1,17,2,171,1,1,130.0,41,1,1,2,3,148.6,1,0,0,1,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
3787,1,1,1,9238,1,1,116.0,1,38,38,9,8,108.7,1,0,0,1,1,0,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,Dropout,17-30
3788,1,44,1,9003,1,39,130.0,1,3,1,4,6,130.0,0,0,0,1,1,0,0,0,6,8,5,11.5,0,0,6,11,6,11.33333333,0,12.4,0.5,1.79,Enrolled,17-30
3789,1,17,1,9238,1,1,140.0,1,1,44,4,2,124.6,1,0,1,0,1,0,0,3,9,9,3,13.33333333,0,2,6,6,2,12.5,0,8.9,1.4,3.51,Dropout,17-30
3790,1,1,2,9500,1,1,134.0,1,19,19,4,7,131.0,1,0,0,1,1,0,0,0,7,9,7,14.59444444,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,Graduate,17-30
3791,1,44,1,9130,1,39,130.0,1,3,1,3,6,130.0,1,0,1,1,1,0,0,2,6,9,4,11.0,0,1,6,13,3,10.66666667,0,12.4,0.5,1.79,Dropout,17-30
3792,1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,17-30
3793,1,17,1,9773,1,1,128.0,1,19,38,5,7,125.6,1,0,0,1,1,0,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,17-30
3794,1,17,1,9119,1,1,130.0,1,19,19,7,9,121.3,1,0,0,1,1,0,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,Dropout,17-30
3795,1,1,3,9119,1,1,113.0,1,4,38,2,7,107.4,1,0,0,1,1,0,0,0,5,8,5,14.0,0,0,5,6,5,13.2,0,8.9,1.4,3.51,Graduate,17-30
3796,1,1,1,9254,1,1,126.0,1,1,19,4,4,116.9,0,0,0,1,1,0,0,0,6,8,6,13.57142857,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Graduate,17-30
3797,1,43,2,9670,1,1,135.0,1,3,19,1,7,123.5,1,0,0,1,1,0,0,0,6,12,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,17-30
3798,1,1,1,9670,1,1,141.0,1,19,38,9,9,130.5,0,0,0,1,1,0,0,0,6,8,6,14.25,0,0,6,7,6,13.85714286,0,11.1,0.6,2.02,Graduate,17-30
3799,2,39,1,9085,1,12,133.1,1,1,39,5,3,140.0,1,0,1,0,0,0,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,31-40
3800,1,17,1,9853,1,1,133.1,1,34,19,0,3,117.1,1,0,0,1,0,1,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,17-30
3801,1,18,1,9500,1,1,144.0,1,37,37,6,6,127.5,1,0,0,1,0,1,0,0,8,8,7,13.54285714,0,0,8,8,7,13.54285714,0,12.7,3.7,-1.7,Graduate,17-30
3802,4,43,1,8014,0,1,140.0,1,38,37,9,9,126.0,0,0,0,1,0,1,0,3,9,9,9,13.11111111,0,2,7,10,7,11.71428571,0,12.7,3.7,-1.7,Graduate,31-40
3803,1,43,1,8014,0,10,100.0,1,34,34,0,0,113.0,1,0,0,1,0,0,0,3,9,11,9,12.66666667,0,2,7,7,7,12.14285714,0,7.6,2.6,0.32,Graduate,17-30
3804,1,1,1,9147,1,1,135.0,1,1,19,5,5,130.1,1,0,0,1,0,0,0,0,5,10,4,10.75,1,0,5,13,2,10.0,0,9.4,-0.8,-3.12,Dropout,17-30
3805,2,43,1,9991,0,1,130.0,1,37,37,9,9,110.0,1,0,0,1,0,0,0,4,10,14,4,10.75,0,2,10,10,2,10.0,0,7.6,2.6,0.32,Dropout,31-40
3806,1,1,3,9070,1,1,147.0,1,34,37,5,7,135.8,1,0,0,1,0,0,0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,9.4,-0.8,-3.12,Graduate,17-30
3807,1,39,1,8014,0,19,149.0,1,34,34,0,0,126.3,0,0,0,1,0,0,0,0,6,6,6,13.83333333,0,1,6,6,6,12.83333333,0,7.6,2.6,0.32,Graduate,51-60
3808,4,27,1,9070,1,2,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,0,15,18,18,17,13.17647059,0,13,18,18,16,13.0,0,7.6,2.6,0.32,Dropout,51-60
3809,2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Dropout,51-60
3810,1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,Enrolled,17-30
3811,1,39,1,8014,0,1,133.1,1,37,37,9,8,121.0,0,0,1,0,0,0,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,Dropout,41-50
3812,1,43,1,9238,1,1,149.0,1,37,37,9,6,130.5,1,0,0,1,0,0,0,8,11,11,9,11.66666667,0,8,11,13,9,12.55555556,0,10.8,1.4,1.74,Graduate,17-30
